Address,MENTO based on locked CELO,MENTO based on cStables balances,MENTO based on cStables volumes,total_distributed
0xfc843892dc34ac099f602838071795e0df6cc18c,,406.15730695137137,,406.15730695137137
0xfc84404c1c8b22e82a1ec50425d4eab2b527a82e,,,169.98524406934985,169.98524406934985
0xfc849b0a33dbacdc0f13b734e603c32bb8b7c3b4,,530.079213975103,,530.079213975103
0xfc8503f436e51b26cf0e48ddbb6beec742622c80,,762.1810411192276,,762.1810411192276
0xfc860dc933bd30592babc79f66ec669f7df6ddd8,,,209.87997594023133,209.87997594023133
0xfc87502247bd0665f0e3e9c02806183b8a41e618,,,517.6032322422643,517.6032322422643
0xfc89c17525f08f2bc9ba8cb77bcf05055b1f7059,100822.28533055299,,,100822.28533055299
0xfc89d90e3760d8ebc459f00fe47a1348954a63c3,,,252.22989604234152,252.22989604234152
0xfc8a2e9d8b2ab953dfb53d6da9b93463f652a42c,,391.42148349986144,,391.42148349986144
0xfc8a9d44974b3aa43a76811bd282c091cb853c89,10614.155626174866,,,10614.155626174866
0xfc8c17ffebc843a76f3337f7bb2795f683915552,9900.862361636588,,,9900.862361636588
0xfc8e7b81f3b048c99589daf1fee7f8115e39e9b0,,,193.9266916947623,193.9266916947623
0xfc90ce4b6639083dde98d37d8e22cb35a855aef5,,,357.5801321833135,357.5801321833135
0xfc924f1031a5820830a613c307ac4aac7afefc34,,462.29250900600704,,462.29250900600704
0xfc92f9b8c9cc26f9e591cc06f765c166e2bdbc89,,628.2228160421171,,628.2228160421171
0xfc9345b7fd2478943e564428ede6001fee0e545f,,783.903442119161,484.54200020373764,1268.4454423228985
0xfc93f6c1c03523139ba66606b450729d4174c193,,1976.079523817705,464.8060936946436,2440.8856175123487
0xfc9566b770ab83f8efdcde89bd3573b9837f859a,,,177.66844769713921,177.66844769713921
0xfc96fbbfb9c5b57d1a5216cb1aa3c9be61fba333,1465.008900334537,501.8084885287978,329.8082927432347,2296.6256816065697
0xfc9b4641c322da8df897ee79384e06cbaca1c95d,,,199.97786171838004,199.97786171838004
0xfc9b651e725c348da47404ec773bdf22e8f11778,,665.4838179645634,,665.4838179645634
0xfc9dcefff4e1f1c908ce8a679b3223bbe88ecae2,,367.9201658510979,676.2913754501757,1044.2115413012737
0xfc9dee168874428c2af2f85f515707ec85332299,,328.34009344973094,,328.34009344973094
0xfca268a0f468b4a8fe0131045b86fb2225d66578,,,201.50116713645625,201.50116713645625
0xfca2a260138960db2c67d362cff931f7e59397da,,564.0628737283294,,564.0628737283294
0xfca6635cb6d70b3423da4b45d0095d89b7599aa1,,,671.9579280429041,671.9579280429041
0xfca6e088f9dde6a48ee554e0086862211059db07,,390.2973596295502,,390.2973596295502
0xfca986a258b35112207963ad4a346154acddf516,,,211.59136407263472,211.59136407263472
0xfcae67b467fc599f2f5409b425b5e8f3666d397d,,,160.3683963799337,160.3683963799337
0xfcafd863fd9c248aea4a34853e5c30a9d9ca42f9,,,191.67049068460818,191.67049068460818
0xfcb1ef3d08f0addf371d64df0007cd6a460585ba,,453.341552436217,,453.341552436217
0xfcb38edb1df8644cd92d14f5be3947bf62b79619,,,321.84789426515965,321.84789426515965
0xfcb62795ec955fcd25fbe27db158fd553213308a,3484.3696017542115,,,3484.3696017542115
0xfcb6755104dfe03fe7a8313bd48e54db6c2b03d1,18877.767384666724,1588.9299110621457,,20466.69729572887
0xfcb6fa7979f5ecc663f35902fade3d1f5ad65a82,,1246.613049590142,,1246.613049590142
0xfcb90cdfdf68acd8137aae539ed19eecf75b4dd1,,924.176516580966,812.8152362070533,1736.9917527880193
0xfcbc4b78a974e6bcc2b3d37b18844c99a3e7f410,,,192.93120133690823,192.93120133690823
0xfcbeee4c5e1ca72181e7ec8c90d2f5d44a265f80,,,199.88829068260094,199.88829068260094
0xfcc2fb7d152b5c35f6f128abba3ba825a01b89d9,,,199.88183984487452,199.88183984487452
0xfcc49c20ea6615a4fe090b74bb6d947bf05335b3,,396.40880191214376,,396.40880191214376
0xfcc4e549be89abf5b6acc09222c9a8101fddb028,,,233.40108007488317,233.40108007488317
0xfcc5a4bcec561d13859b177c82598a8f15012fd7,,,419.3384868049635,419.3384868049635
0xfcc7479ba5182aadda563667e8ae7d538c4280d8,,,180.5978299058604,180.5978299058604
0xfcc75491d21eee6872f30fd48a09ebff43efbfe4,4218.541597687682,1199.9084914860596,169.07612025459355,5587.526209428335
0xfcc75d03d0bd6324087f521d420774bd65e2db4e,,,529.0182066798105,529.0182066798105
0xfcc7e1488366377e857a53fcd6a49cac53d766ce,,,188.26678012544426,188.26678012544426
0xfcc836a78847c5d8634d334a4c720c871c39cd6a,,1006.6284469043139,177.55610386023787,1184.184550764552
0xfcca0b16d449c3bc40f139750c938fc3baa993af,,,518.3977781308162,518.3977781308162
0xfccbb7b4cb2d8fb1a07475e5041f5db964259bef,,,224.04976221193047,224.04976221193047
0xfcce621dcd719911f042dd0a13f85734c255cbf3,,420.12861709010195,,420.12861709010195
0xfcd18f408071edcb80a946c6fd42f72c6fb5bd41,,379.0241860031275,827.1144352555661,1206.1386212586935
0xfcd2c491025e3e92fcc9a25da1427a53249dfd90,2823.4942861976265,,,2823.4942861976265
0xfcd4fc524f53f93dc106dd2a0705d77d41fcc760,,,277.49621386281945,277.49621386281945
0xfcd6c8fa1f846c88dfe26f1f0ba7b0d63709863a,,,403.0498805579019,403.0498805579019
0xfcd714c84143e33c50d90c3f8a9a639034290677,,385.39528425067357,,385.39528425067357
0xfcd728d81e9df90ccd72c5dcbc0b5ed367ce6ac5,,,271.6026271323905,271.6026271323905
0xfcd830d8f2552b381dcafb725528454d0c58248f,,,450.21689114913164,450.21689114913164
0xfcd8975ddfe9cb1ed4d8c0e76be1af8d5b41dfbe,,,883.2962411813899,883.2962411813899
0xfcda081279aa339c52ddc3fed9050831852d6c0d,,,460.40250555283296,460.40250555283296
0xfcdc257c127c125669380d2fc77dc2f0f7c574e9,,,453.1101319403667,453.1101319403667
0xfcdcea7b15f6084647bfbad59c543a3340cc09c6,,449.2547053413318,,449.2547053413318
0xfcddd0ed5d44d01ad3a207f8af11e1abc6a6ca7f,,337.719282543716,670.3622198180869,1008.0815023618029
0xfcdf4014c745d7cd4cd8c717c1abf9223e4ec0ad,,389.86337485840426,,389.86337485840426
0xfce06794701c67c422e7b84d3e58f9d121fd4482,,,252.25006851330022,252.25006851330022
0xfce2730fb8bbe5e1e34e67148afb8df41195d307,,412.85809703778136,,412.85809703778136
0xfce3495de6e8458fd8452607d1c9a75a7c0d25f8,,479.69165429469837,,479.69165429469837
0xfce38db5485c6134eaf0d839fecb7e7358ec83a9,,,303.3550020368741,303.3550020368741
0xfce539a1e6a4fd5e87ee288f2bb1db4feea781c3,,421.42551966810095,,421.42551966810095
0xfce83fac789e370088075578ca5a963c43e31cad,,,935.092309103083,935.092309103083
0xfce87d9145375fae36a6da1c1b1a9a4513f25b31,,,392.0326424533678,392.0326424533678
0xfce88368f36f09843f6cf8acfe6e351ebda564f5,,,289.4632782737191,289.4632782737191
0xfcebfc70964245708ffc56ef323cccecfc722132,,1019.6897275296246,,1019.6897275296246
0xfcecd923596fb1606c2bacb6c9f8555a1e018623,,,199.58308663753354,199.58308663753354
0xfced35d80580aa663303bdc6afde3ed9f1a7c6b7,,,196.450689585301,196.450689585301
0xfcef12da47be8b15a9830adf18eb547247c960d9,,1629.1747957854893,186.3376113704744,1815.5124071559637
0xfcef80b7db76666dca1c56269931b1dc6f586884,,,439.8542600157403,439.8542600157403
0xfcf06b3ec81f79b00e1f05535c4e53d66697ec15,2413.1762306822334,,,2413.1762306822334
0xfcf16780ca8d3fd525bba398c6e1a8d82844164f,,,304.3716375970605,304.3716375970605
0xfcf17df692af83b8d59e96c0ab2b0cc142ce6ab2,,411.1609605976856,,411.1609605976856
0xfcf27ed834b799ae7981da45f9b51087da606e25,,1397.7348806905215,280.94451384597045,1678.679394536492
0xfcf35eb28a92ab0ae065d3072a5ca36e553d1b01,,382.7839559366329,,382.7839559366329
0xfcf700ed2d78c732b725ebab8ca3ad37ee6c4f24,,,1121.417752432296,1121.417752432296
0xfcf7e05cb57e8d9bac21a943f2d08c12083d44be,,,354.06027186128256,354.06027186128256
0xfcf99feca323d56b9216b400e42ec8c53b2f5456,,407.83394722257896,,407.83394722257896
0xfcff1e1db5c1f7c90216f1f554e2ee16b9a2d42e,,,196.85118315899626,196.85118315899626
0xfcff30af844242db382d0dbf236a947d39a26997,,391.80694656376653,,391.80694656376653
0xfd023f2d2c3d44bbeaf23200e2c0d4cbbabeac15,,367.27591492611685,647.9650969330091,1015.241011859126
0xfd02d4733277b8c9d24b784a27945a856abc545f,,,228.74704291189758,228.74704291189758
0xfd0663ab917218116073c436050f5a84d8b7343e,,,319.6519472057021,319.6519472057021
0xfd07615380e9814b7fa1da241a04a740d4473c46,,403.9473293564598,354.5849018500755,758.5322312065352
0xfd0840686572ab624104f472f1091fa72ba62824,,675.3201120806265,,675.3201120806265
0xfd0a156287930d30b1280beb061caa91283d2443,,353.7978919213697,,353.7978919213697
0xfd0a2f17f15093a2c002201a453ab906f3d81646,,,431.94643425464835,431.94643425464835
0xfd0a5a6002a8190a32fe3bdaa6afbfb9559a0351,,,483.36854034333135,483.36854034333135
0xfd0a615a896d0033240aaa3a9ae4a4a4934b384e,,333.42837418482503,,333.42837418482503
0xfd0a6415d35fdefddc7bef523bc8a5d36a3eb62a,,,354.6281848628822,354.6281848628822
0xfd0c15a7bfbce827df4f154ec6d009bdf9748e0d,,,170.4910997786298,170.4910997786298
0xfd0dc4c0a9101eba61ac92cf6e9617b0fa57d882,,,363.93084235264195,363.93084235264195
0xfd0df11ffe9581be781da1ba59f51030816b93d5,2234.111883318394,,,2234.111883318394
0xfd0f988f5c73d7abaf6cc220b89cb8e2f12ee79c,,624.440843817883,,624.440843817883
0xfd11dde55ad0132cd1fe961bf5aa518243263ce9,,,245.09652486376262,245.09652486376262
0xfd129d9305cb1b329199afc6c0aa244e5f3abb82,,,168.92303227622483,168.92303227622483
0xfd139b7259328cabd33d9553290f88eb5a8b2586,,361.50924403354026,,361.50924403354026
0xfd15124f1b6beb013429d8bdd83f81be259a45b6,,363.1585166717065,,363.1585166717065
0xfd15a0ea38ff34bd93046589829383c81851fcc5,,,390.9867085682149,390.9867085682149
0xfd19780989d9267cda5b858fc7992c97e3d4f743,,404.5041321774311,,404.5041321774311
0xfd1a16c4ea51bc575b03f118831ce5f250c04b6d,,,348.20061368648305,348.20061368648305
0xfd1af152f061d94d21e101f9c2d20c5027816f85,1286.232171257988,,,1286.232171257988
0xfd1d800f5408f3a0a212a5cd81d5039a59f19cc4,1320.4351639252723,,,1320.4351639252723
0xfd1d9e6b31958edff099f4a52fe95828fb8c4c18,1586.2305380770035,,,1586.2305380770035
0xfd20a1e2b34769a6b087409846999e1bfa486956,,,167.50044966408248,167.50044966408248
0xfd21eb02eddd80f7a4dd801506de99138e5ade9a,,921.7485199890016,371.7767043449771,1293.5252243339787
0xfd22100c991ef64b579cf961fce8578163520d89,,,211.57925185458097,211.57925185458097
0xfd230247b08b834528f30015a122b8581365aec9,3624.4932553841268,,,3624.4932553841268
0xfd248b57f795af2558239634b3fbe9286965a546,,420.9555233862645,,420.9555233862645
0xfd2523bd17dcacf85860b32ace91f49b1a2310fc,,1310.506529271021,729.2759398287598,2039.7824690997809
0xfd2a47a6c6eeffb2acce043c3ac06d3f53c4e22b,,,252.29350686551075,252.29350686551075
0xfd2aa3b60bd6604a6d6011e29bb9ed85b455f64d,,,737.8336820921066,737.8336820921066
0xfd2cc2e8bbd659742982049df0cb62936e881892,2191.1641450482102,1332.7957063756241,322.18330985289816,3846.1431612767324
0xfd31d2246e5c556a4e47dab72c3e417dd5d66aab,,459.6854228763064,342.242691571678,801.9281144479844
0xfd329ceb8a3f045501678409a128d4908016a173,,,174.08344834626664,174.08344834626664
0xfd3512f7d249765933d4c66695aaa82a1d01afcb,,,513.2265749705637,513.2265749705637
0xfd357183a913c2112632e71cfa99c12a8ff53987,,742.9019952030505,343.95394415044103,1086.8559393534915
0xfd35c1ed18b93c701587eb4c645471435b1ede23,,,258.07449517711973,258.07449517711973
0xfd38722117c058660903b81eab2614eb34d9bf15,,,523.0344127910453,523.0344127910453
0xfd3bec7087d62962f24ab7b0911f835f5ff63613,,399.83100871194506,,399.83100871194506
0xfd3c2ebbbcc78738860ebc5c271fc6f6cf4818fd,,,288.85209891360466,288.85209891360466
0xfd3d56ebda802743f1d06caafd4c7715044c5175,,,232.696137042744,232.696137042744
0xfd3d5ce11d9ba47fa06d115ae1b5c7aa0cfb2f5e,,476.4918741460555,,476.4918741460555
0xfd426facbdbcfe6a723df9917ee1c56ff7ece59d,,,259.4700653385919,259.4700653385919
0xfd47f23ac516f62de85948151c452b5308c386e1,,967.1505834501686,354.03427876375423,1321.1848622139228
0xfd48e8b78142e2cd1d7247694dabceb856e74b1c,,,160.79477296179155,160.79477296179155
0xfd48ec9dea2fd816d03f19de7d1ed60fc0f89ab4,5104.113962022232,,,5104.113962022232
0xfd4b21dbc84041fe2d05de5bcdd33f74e5cce438,,,252.33519509260537,252.33519509260537
0xfd4e522a835d711a91265efee7f24d6a1685125b,,,230.6862609235713,230.6862609235713
0xfd50668c3e721036d0d9a9ec84c70ad3c105296f,,,543.303832978524,543.303832978524
0xfd509de2a8d2e6a1582efec7453a1378c87713e4,1848.0944394312046,,,1848.0944394312046
0xfd50e5816b5bd825bae99b384c745974816ec8a1,,351.5682817656105,,351.5682817656105
0xfd52c606d03cfb886638966561555b77e5230803,,,234.12188745266315,234.12188745266315
0xfd5749e02238666fb9479b719f878a1172f2cdb6,,6447.9863575996715,2011.11485813884,8459.101215738512
0xfd576b842a6b6b7f8ac112e374a8c6bad93d143d,,,320.1486339793278,320.1486339793278
0xfd577016e7b034caaab9c94903d53ebc39646b39,,,400.0527274696108,400.0527274696108
0xfd59442d8a8da6e9457af884b05d493ad0e4535d,,,347.3656106683952,347.3656106683952
0xfd59a1b41441b9cccc2e3119d0e93b86b0c64a94,,,737.8946480883333,737.8946480883333
0xfd5aba55aa42b576bd3b0213cca3eb22f90cb801,,,262.2600086449663,262.2600086449663
0xfd5ed5757b856ff5f71d14abe31fe3a46f617c33,,454.41239251826477,,454.41239251826477
0xfd604b57eb0c323a20c64b778ea757bdb6d05f92,,,179.04556424247704,179.04556424247704
0xfd634eef84a6dc6fc78ef534ca3cbf28afb0341b,,444.06180924003905,,444.06180924003905
0xfd637c52d1b3ebcc698f71f07faeaec03d07968f,2184.2545539633,,,2184.2545539633
0xfd64b8446f7b3b966ac0d1fb783dd80b28840805,,,182.98706261920816,182.98706261920816
0xfd6bbfb7f40aa41793d75e3c7e77aa9f66c1a0a2,,,211.64342533503802,211.64342533503802
0xfd6ccdd7589ef5b8ab08259d1a6d471b0fc1ff37,,,683.1748182498452,683.1748182498452
0xfd6f2d803c5b337de0bf13e95c7f82b80d66d32d,,,445.7858419224328,445.7858419224328
0xfd712c246109ef23863635297be0a228795db8b4,,,235.51328137830353,235.51328137830353
0xfd719bde6485a78579e70cf40061714a46e29a17,,356.18771238837314,203.66497538234583,559.852687770719
0xfd728faf4c65cc9af041a5376791c4699f49f0d2,,863.1486697051532,,863.1486697051532
0xfd748ddbcfd71c4a47ca6bba0d1981c8230b98d8,,419.78516796992125,,419.78516796992125
0xfd74b41d104d426d90f294862ffa50a59aa9baa3,,,172.81967765054432,172.81967765054432
0xfd761ac5b6942a5a18a2dcdb243dd823654e4088,,,242.71476681160132,242.71476681160132
0xfd766c1e734124e675487cf71929cc0df5598d4b,,,327.43706767411567,327.43706767411567
0xfd7bd38cdea28deba880a961f9afe4d273bc2638,,414.3983128300283,,414.3983128300283
0xfd7c7c60f40253fe58adf318041282bcc11171f6,,926.6501511811936,,926.6501511811936
0xfd7efab1cb267446dc947dbca136c1bbcf5e6470,1448.8700473927813,,,1448.8700473927813
0xfd7f1f816fa9b5a8102bec78156ae1ca1e51681a,,420.9751447550392,,420.9751447550392
0xfd7f39e069f0129a8762c1bdf08f3cfbdffe7335,1502.078626194722,,,1502.078626194722
0xfd821058e8bd19525cfcaafadb357efa17a7bf04,,,200.98923128101254,200.98923128101254
0xfd83334a0d248336419d51e125c69af1aa5ccbc7,,,172.3547910947139,172.3547910947139
0xfd83ef4ee31458bc27552107819a9f2a7086ac47,,420.12097510002354,257.63006212854043,677.751037228564
0xfd865759d6dbddc904324e4791e3c8b8b556477d,,,757.3056939728527,757.3056939728527
0xfd8c870b238bb0230416c2eae7b03bc6d04a4986,,,159.35163941482594,159.35163941482594
0xfd8c889e61cfff345c68d0b83c3b4b49ddf64b97,,387.5184379310834,,387.5184379310834
0xfd8cce689a04e356ae13071c0c41faf7552402fb,10865.615718721969,2521.0431257859573,1469.5053522138578,14856.164196721784
0xfd8ddd97929a6f9d9c55abae0b0574f4c2bf1e2b,,,243.63504391694093,243.63504391694093
0xfd8fe0c042bf285186f09781146338f39a189fa1,,345.72935032717334,,345.72935032717334
0xfd90ed42d0009d755595b241ed1fba4868ffe8a6,,410.2213071783231,,410.2213071783231
0xfd90f7ede087d2b011955097c2ba93d6db2331d4,,,395.6116133247221,395.6116133247221
0xfd9137f6934b16e5811f03188c607a6cd9d57bbc,,823.0135950887263,,823.0135950887263
0xfd94c3107de8ac859d8bbfc913637aa0491476d6,3004.239653856236,,,3004.239653856236
0xfd958dd87fc9795a492f5899c0a3d8b5924a7eff,,,217.73575196210356,217.73575196210356
0xfd95982d814547c1db71dd4e637e41618110cbfb,,,389.9202768764221,389.9202768764221
0xfd95f839c0448ef6664e0a890c3ac345c7fa1060,,409.85360583341577,,409.85360583341577
0xfd9af6fc42e14c4186cdb10f9c9acd64b8dce7cd,,,244.8506534724388,244.8506534724388
0xfd9d07dabcf2a94b1422a562bfe3a8f9601a71b9,,,413.4877993408733,413.4877993408733
0xfd9d3aebeb0bf6375e55cb5eadbd5f3ee19f7795,,,383.1197042410347,383.1197042410347
0xfda122bbbed29fca38b3e487218e0bead7e02364,,,172.8315201744139,172.8315201744139
0xfda175a701ab8b3dee1ef50ad36125f014c75811,,458.30486634781255,,458.30486634781255
0xfda2ac038ded2bafd7a96b5a053c29276f2780c1,,389.0822414922795,,389.0822414922795
0xfda462548ce04282f4b6d6619823a7c64fdc0185,,332.39237325790606,774.1713262881013,1106.5636995460075
0xfda481bb30bd3b155830598a63f923b2069d3a28,,406.48409842106395,824.6431681970946,1231.1272666181585
0xfda59305b8404d4943ecd5aa07a7a6f065ba560f,,490.84243890791356,,490.84243890791356
0xfdaa9585d8b5165dbe3997ebfbbc31387f90fd91,,1640.3970609624187,221.5955597709307,1861.9926207333494
0xfdae7a02adadb6f97195313cb55df6f4e6a2a61c,,474.58241267053256,,474.58241267053256
0xfdaeb393e20e7338a7d29601ac8e3a98163018c4,,1725.1407623804582,190.38326779647733,1915.5240301769356
0xfdaf86c6ba61f3377dce97aefe840cc49a5f44e1,,,362.7357255633316,362.7357255633316
0xfdb2bdef16e4236f330cd86449bb0a076a33821c,,332.03341376492006,,332.03341376492006
0xfdb373ffcde049416348d2fd040cbf06bb0ae594,,,226.8097957829685,226.8097957829685
0xfdb4cdb302baa242d61252cc7d5053ef2c13ddc0,,383.11820795603245,,383.11820795603245
0xfdb58455d790da088b110f21760f7f8c7d436a68,,377.87439339418864,,377.87439339418864
0xfdb669f8a2fec45381b6decad226e1df06fea22b,,391.0152865099212,,391.0152865099212
0xfdb842042bcc1b027c24c37bc75a0eb64b75903e,,,193.76692812319254,193.76692812319254
0xfdb8cbd1b203970dfe9594a485ec7e122d17ea52,,,187.06072757597997,187.06072757597997
0xfdbc8fe144ee32c67151434552594fb77298f58e,,,354.4326016482077,354.4326016482077
0xfdbd91bb4f68be35efc6fbc06ea1e20afdb34ccf,,442.24443355859137,343.7777582203562,786.0221917789476
0xfdbdc0c0083f8cd8ed042500533293f10ce31d04,,3459.7711747279777,1685.424515769182,5145.195690497159
0xfdbe31ca386fa075e20c223f1a4e9c3fc922d8ae,,617.5286549217166,,617.5286549217166
0xfdbeabbf85b8cadc46735054715e1897f9dcffb6,,,176.62711012995322,176.62711012995322
0xfdc01dcda0d131209a6eea96af67046f29aee9d7,,355.6997899800004,,355.6997899800004
0xfdc1a3354f73601339a5d1cb99b8f08adf71beb9,,488.0306675241082,,488.0306675241082
0xfdc3dd1a07e0b7f08792757a28639b8abc5494cd,,643.1385679816913,225.2677437164501,868.4063116981414
0xfdc458307e9e3d1c11834bd71cf32e5c1a3d04a3,,,162.1318427129035,162.1318427129035
0xfdc5d45b2354639038d4ed459db3c76da569d65f,,,237.61644336965358,237.61644336965358
0xfdc69d8bc1409c1ca5fbde049e181d325ef717ee,,565.4669069434187,,565.4669069434187
0xfdc723cf4f535cb3e427b80e2f9479a0cacf93b5,,354.121608900279,,354.121608900279
0xfdc74230630d9f20428fd3fcfae845295bc01240,,,337.9536464468083,337.9536464468083
0xfdc85fe6db779e8d47b3e426e1e55fbda4dbcccb,,,182.39503477603142,182.39503477603142
0xfdc8d481be0368c371bba5c0458e39c3efe033df,,1657.5601929116015,188.11788359749582,1845.6780765090973
0xfdcf416ec22f06970ce26c6ae1081b08abdddaab,,650.2966023935734,183.75077312760095,834.0473755211743
0xfdd0edf3a44524ee553f1b2384c2d37b98b8d769,,429.56134805947136,,429.56134805947136
0xfdd1348b137995851214c6a39050e1ba005cbd49,,,256.658081693714,256.658081693714
0xfdd1957e13fe0a05fd3e4cda32bdf2ac0b2f11f3,,1101.7046537679198,400.1321928686642,1501.8368466365841
0xfdd567b3b6fcc939f19f67cfa2962c15e5f59ce7,,,729.1733111882133,729.1733111882133
0xfdd62b2e779843aba68b37a63c9a52415f78e4c0,,,169.17248068819157,169.17248068819157
0xfdd64b0949689281f0c234dfb30af6e3a947e86c,,1109.6036624284498,1794.5099242131203,2904.11358664157
0xfdd6c65040c1f352759cc5d5981b1ec4b7e0ffed,,350.3333960588935,,350.3333960588935
0xfdd6d1278c3b6af9542715612d4457e8d05cbf75,,,510.97875948923775,510.97875948923775
0xfdd7d0351b416d25f603cf2b24ac5a9fa0bf1d4e,,610.1377863728974,1158.0000057792845,1768.1377921521819
0xfdd7f8669874440d50936adde7af6f5eb96d68a1,,,175.2507474723277,175.2507474723277
0xfddc7c20cb06860b5d35a18d4cd8a47d6d760059,,,590.9011299175353,590.9011299175353
0xfddcdb6928b70e4143e0b64c79a80c3997e906c9,2348.953002833722,,,2348.953002833722
0xfddd83fedb11f6184b0c53a59aa27c94f36874fa,,,241.35029000138886,241.35029000138886
0xfdde5db15776de26ac4a515e3b8383b32c7395a1,,517.2420572551324,543.186657315145,1060.4287145702774
0xfde1ab379f06ea0606a734b3784fc9472ba752c0,,423.0790619299614,,423.0790619299614
0xfde27295a9b6f6196f0ab1997a6693eaf51fad08,,,814.6230997652513,814.6230997652513
0xfde3c84c11f9213e965f575700fb57679f580418,,423.0571087145886,,423.0571087145886
0xfde54f627dbe54a9f923a9008d989480aa26acaa,,,387.13715382837313,387.13715382837313
0xfde6505aed950e4f3b4c27e4c522e840657ee2df,,,235.70100314924977,235.70100314924977
0xfde6d11fe82b7715616e06368618eb62ad8fc5e3,,559.3682046516085,,559.3682046516085
0xfde7548f19c318c28efe3336a92871adf8242c98,,,302.56449302349813,302.56449302349813
0xfde833800774a298daf7afffccaa9c4dcf304960,,,166.99574519418988,166.99574519418988
0xfde862617b00600ea13f4492067716b45212f88e,,333.0330767877852,,333.0330767877852
0xfde89161266cc90b8dc8649be485fc1b85cf04e6,5063.6544704680055,,,5063.6544704680055
0xfded02ca5580d270329da5858aa66c5d7a0b5d70,,,1171.7568169600142,1171.7568169600142
0xfdedeb72341adf88f784ab5e21cbc83edad756ed,,,255.7815476006779,255.7815476006779
0xfdeefc16af263d59bc7f3f25ea0098005189502f,1858.8860030006624,,,1858.8860030006624
0xfdf0ac53cdc8847a807253d985b0db625370263a,,365.5291984251959,,365.5291984251959
0xfdf2b378fa5ae0e11fb5e9e5596fa85b1f6c8965,2437.8650158580012,1505.9172054526941,247.34168198279534,4191.123903293491
0xfdf69076358aedee7c3f1a8b4829811b8689d4b9,,860.7905959355551,,860.7905959355551
0xfdf937fb9499a5adaa3d68e0bafe35a0395b13e6,,388.743753857713,372.81515637119696,761.55891022891
0xfdfaba560f4bf6b0494b4fdf65a646e54726a06c,,,410.01294766651824,410.01294766651824
0xfdfc12509e68bf84ebcaf48c81f7b9ee04c97ba8,,,235.61718859326945,235.61718859326945
0xfdfcc5fd62ca25c7de73763c608a24c49035e9f7,,371.42065789176013,,371.42065789176013
0xfdfdc24fadbdc9160c439aef435d440161883c84,,,1003.6739025704655,1003.6739025704655
0xfdfe4695ee8158bc943895ae5337f9bbde2f8d82,3377.1862527678386,,,3377.1862527678386
0xfdfe58ee34b025d20f5ecfd8b38ada0116d12dcd,,,414.0113057816919,414.0113057816919
0xfdfefa6b6d1cbc6e72ad3b2b2588116f8728f2f9,,1283.166522245637,232.07991455910107,1515.246436804738
0xfdff0061c919794a9a4f2c1cbdeddc20f40b651f,,,165.11110897973785,165.11110897973785
0xfe00bf6c5a559f85a16853304b86a1eb219176a2,,350.62330133718723,257.0891932168523,607.7124945540395
0xfe00ece52dc169c961412b979b6b9ad28e64e630,,359.0630536688404,,359.0630536688404
0xfe01f5e1b4d59f72d209e0c572d454ca81faa7cf,1270.4871647172974,,,1270.4871647172974
0xfe02bb86dcecaf7533bbce3ffe908550fcfbf0c1,,3866.8748559996448,1628.6910213583137,5495.565877357958
0xfe03bdc22fa9a80d3bd2dac6b5e858acbf9ef0b8,,457.593346362158,,457.593346362158
0xfe0726c178f898e0a47ef9698335c05aae554435,,1273.7873736726701,547.290093436106,1821.077467108776
0xfe08944285987fdef33adcd80e5abc3c2ac62ff0,,,176.97754744078816,176.97754744078816
0xfe09af819b6d41f96e2b83b285bf4f34613e1f77,,,346.97982542925354,346.97982542925354
0xfe0ee0a1ae3f3d0cca4e231083f2807b6cfe6254,,1594.0086864851767,,1594.0086864851767
0xfe0f674513fad05e05183a09735d2a0d36a090e9,,338.1909236883681,,338.1909236883681
0xfe126ab4529d941d97e6dfa3c5bc446c280698df,,,213.76760026334605,213.76760026334605
0xfe14943cc76b5c4013de35acb7f8ec4183bd7f1c,,393.24692503092234,,393.24692503092234
0xfe16477176431c57c93e574bda28a58e90a3e890,,381.05195527043776,,381.05195527043776
0xfe17219ed39176ac65aa5b7ddb3d0dc5c021e68f,2516.1875566724825,,176.896864173075,2693.0844208455574
0xfe19b6233a38b1c1f562ad4c20368a6a6c52f706,,,301.89595195767356,301.89595195767356
0xfe1a700d1de09a4749aca99338f6c0fee70b8c72,,808.9387437441206,,808.9387437441206
0xfe1de4412749a352bb0862bc6f6ded022786e6ac,,,364.6159918689791,364.6159918689791
0xfe1e0b48d5754081e594f87b5c2d1f3f898b5313,,,290.4500557438288,290.4500557438288
0xfe2199515a8203b98a580bf636f35f5bbcad6065,,,198.98879762020164,198.98879762020164
0xfe21bb516373dfa4c45bd693fb14bf527f80d7ff,,374.47192212259995,,374.47192212259995
0xfe22dceef47b7958bc21d4da5de39cc771417d7a,,1039.0072103743785,2506.1779072810423,3545.185117655421
0xfe234383be2ba85f50a274e7de252140a54d89e2,,,200.27688404760102,200.27688404760102
0xfe244af519d612898ac41d63a5cf3663acf2badb,,,201.23908449738252,201.23908449738252
0xfe263a8010230977e55aba3e55707ca6c5f8b0ee,,391.7233192323819,,391.7233192323819
0xfe26a26f0b1b3d82d22aead90618ee2b5bee3419,,,1589.614480173191,1589.614480173191
0xfe2713a411a37caf8e608a085b05560ec24f3a13,,,919.6806248561279,919.6806248561279
0xfe29d0e3893a8a91a331fe89d1572d38a312b2d0,4475.507997576714,,,4475.507997576714
